id,pressure,x,y,z
1.33,14227.679552693,1.33,0.5,0
1.34,14127.679552693,1.34,0.5,0
1.35,14027.679552693,1.35,0.5,0
1.36,13927.679552693,1.36,0.5,0
1.37,13827.679552693,1.37,0.5,0
1.38,13727.679552693,1.38,0.5,0
1.39,13627.679552693,1.39,0.5,0
1.4,13527.679552693,1.4,0.5,0
1.41,13427.679552693,1.41,0.5,0
1.42,13327.679552693,1.42,0.5,0
1.43,13227.679552693,1.43,0.5,0
1.44,13127.679552693,1.44,0.5,0
1.45,13027.679552693,1.45,0.5,0
1.46,12927.679552693,1.46,0.5,0
1.47,12827.679552693,1.47,0.5,0
1.48,12727.679552693,1.48,0.5,0
1.49,12627.679552693,1.49,0.5,0
1.5,12527.679552693,1.5,0.5,0
1.51,12427.679552693,1.51,0.5,0
1.52,12327.679552693,1.52,0.5,0
1.53,12227.679552693,1.53,0.5,0
1.54,12127.679552693,1.54,0.5,0
1.55,12027.679552693,1.55,0.5,0
1.56,11927.679552693,1.56,0.5,0
1.57,11827.679552693,1.57,0.5,0
1.58,11727.679552693,1.58,0.5,0
1.59,11627.679552693,1.59,0.5,0
1.6,11527.679552693,1.6,0.5,0
1.61,11427.679552693,1.61,0.5,0
1.62,11327.679552693,1.62,0.5,0
1.63,11227.679552693,1.63,0.5,0
1.64,11127.679552693,1.64,0.5,0
1.65,11027.679552693,1.65,0.5,0
1.66,10927.679552693,1.66,0.5,0
1.67,10827.679552693,1.67,0.5,0
1.68,10727.679552693,1.68,0.5,0
1.69,10627.679552693,1.69,0.5,0
1.7,10527.679552693,1.7,0.5,0
1.71,10427.679552693,1.71,0.5,0
1.72,10327.679552693,1.72,0.5,0
1.73,10227.679552693,1.73,0.5,0
1.74,10127.679552693,1.74,0.5,0
1.75,10027.679552693,1.75,0.5,0
1.76,9927.6795526933,1.76,0.5,0
1.77,9827.6795526933,1.77,0.5,0
1.78,9727.6795526933,1.78,0.5,0
1.79,9627.6795526933,1.79,0.5,0
1.8,9527.6795526933,1.8,0.5,0
1.81,9427.6795526933,1.81,0.5,0
1.82,9327.6795526933,1.82,0.5,0
1.83,9227.6795526933,1.83,0.5,0
1.84,9127.6795526933,1.84,0.5,0
1.85,9027.6795526933,1.85,0.5,0
1.86,8927.6795526933,1.86,0.5,0
1.87,8827.6795526933,1.87,0.5,0
1.88,8727.6795526933,1.88,0.5,0
1.89,8627.6795526933,1.89,0.5,0
1.9,8527.6795526933,1.9,0.5,0
1.91,8427.6795526933,1.91,0.5,0
1.92,8327.6795526933,1.92,0.5,0
1.93,8227.6795526933,1.93,0.5,0
1.94,8127.6795526933,1.94,0.5,0
1.95,8027.6795526933,1.95,0.5,0
1.96,7927.6795526933,1.96,0.5,0
1.97,7827.6795526933,1.97,0.5,0
1.98,7727.6795526933,1.98,0.5,0
1.99,7627.6795526933,1.99,0.5,0
2,7527.6795526933,2,0.5,0
2.01,4977.5895513433,2.01,0.5,0
2.02,4932.5886513298,2.02,0.5,0
2.03,4887.5877513163,2.03,0.5,0
2.04,4842.5868513028,2.04,0.5,0
2.05,4797.5859512893,2.05,0.5,0
2.06,4752.5850512758,2.06,0.5,0
2.07,4707.5841512623,2.07,0.5,0
2.08,4662.5832512488,2.08,0.5,0
2.09,4617.5823512353,2.09,0.5,0
2.1,4572.5814512218,2.1,0.5,0
2.11,4527.5805512083,2.11,0.5,0
2.12,4482.5796511948,2.12,0.5,0
2.13,4437.5787511813,2.13,0.5,0
2.14,4392.5778511678,2.14,0.5,0
2.15,4347.5769511543,2.15,0.5,0
2.16,4302.5760511408,2.16,0.5,0
2.17,4257.5751511273,2.17,0.5,0
2.18,4212.5742511138,2.18,0.5,0
2.19,4167.5733511003,2.19,0.5,0
2.2,4122.5724510868,2.2,0.5,0
2.21,4077.5715510733,2.21,0.5,0
2.22,4032.5706510598,2.22,0.5,0
2.23,3987.5697510463,2.23,0.5,0
2.24,3942.5688510328,2.24,0.5,0
2.25,3897.5679510193,2.25,0.5,0
2.26,3852.5670510058,2.26,0.5,0
2.27,3807.5661509923,2.27,0.5,0
2.28,3762.5652509788,2.28,0.5,0
2.29,3717.5643509653,2.29,0.5,0
2.3,3672.5634509518,2.3,0.5,0
2.31,3627.5625509383,2.31,0.5,0
2.32,3582.5616509248,2.32,0.5,0
2.33,3537.5607509113,2.33,0.5,0
2.34,3492.5598508978,2.34,0.5,0
2.35,3447.5589508843,2.35,0.5,0
2.36,3402.5580508708,2.36,0.5,0
2.37,3357.5571508573,2.37,0.5,0
2.38,3312.5562508438,2.38,0.5,0
2.39,3267.5553508303,2.39,0.5,0
2.4,3222.5544508168,2.4,0.5,0
2.41,3177.5535508033,2.41,0.5,0
2.42,3132.5526507898,2.42,0.5,0
2.43,3087.5517507763,2.43,0.5,0
2.44,3042.5508507628,2.44,0.5,0
2.45,2997.5499507493,2.45,0.5,0
2.46,2952.5490507358,2.46,0.5,0
2.47,2907.5481507223,2.47,0.5,0
2.48,2862.5472507088,2.48,0.5,0
2.49,2817.5463506953,2.49,0.5,0
2.5,2772.5454506818,2.5,0.5,0
2.51,2727.5445506683,2.51,0.5,0
2.52,2682.5436506548,2.52,0.5,0
2.53,2637.5427506413,2.53,0.5,0
2.54,2592.5418506278,2.54,0.5,0
2.55,2547.5409506143,2.55,0.5,0
2.56,2502.5400506008,2.56,0.5,0
2.57,2457.5391505873,2.57,0.5,0
2.58,2412.5382505738,2.58,0.5,0
2.59,2367.5373505603,2.59,0.5,0
2.6,2322.5364505468,2.6,0.5,0
2.61,2277.5355505333,2.61,0.5,0
2.62,2232.5346505198,2.62,0.5,0
2.63,2187.5337505063,2.63,0.5,0
2.64,2142.5328504928,2.64,0.5,0
2.65,2097.5319504793,2.65,0.5,0
2.66,2052.5310504658,2.66,0.5,0
2.67,2007.5301504523,2.67,0.5,0
2.68,1962.5292504388,2.68,0.5,0
2.69,1917.5283504253,2.69,0.5,0
2.7,1872.5274504118,2.7,0.5,0
2.71,1827.5265503983,2.71,0.5,0
2.72,1782.5256503848,2.72,0.5,0
2.73,1737.5247503713,2.73,0.5,0
2.74,1692.5238503578,2.74,0.5,0
2.75,1647.5229503443,2.75,0.5,0
2.76,1602.5220503308,2.76,0.5,0
2.77,1557.5211503173,2.77,0.5,0
2.78,1512.5202503038,2.78,0.5,0
2.79,1467.5193502903,2.79,0.5,0
2.8,1422.5184502768,2.8,0.5,0
2.81,1377.5175502633,2.81,0.5,0
2.82,1332.5166502498,2.82,0.5,0
2.83,1287.5157502362,2.83,0.5,0
2.84,1242.5148502227,2.84,0.5,0
2.85,1197.5139502092,2.85,0.5,0
2.86,1152.5130501957,2.86,0.5,0
2.87,1107.5121501822,2.87,0.5,0
2.88,1062.5112501687,2.88,0.5,0
2.89,1017.5103501553,2.89,0.5,0
2.9,972.50945014175,2.9,0.5,0
2.91,927.50855012825,2.91,0.5,0
2.92,882.50765011475,2.92,0.5,0
2.93,837.50675010125,2.93,0.5,0
2.94,792.50585008775,2.94,0.5,0
