id,pressure,x,y,z
1.18,999999.99999637,1.18,0.5,0
1.19,999999.99999637,1.19,0.5,0
1.2,999999.99999637,1.2,0.5,0
1.21,999999.99999637,1.21,0.5,0
1.22,999999.99999637,1.22,0.5,0
1.23,999999.99999637,1.23,0.5,0
1.24,999999.99999637,1.24,0.5,0
1.25,999999.99999637,1.25,0.5,0
1.26,999999.99999637,1.26,0.5,0
1.27,999999.99999637,1.27,0.5,0
1.28,999999.99999637,1.28,0.5,0
1.29,999999.99999637,1.29,0.5,0
1.3,999999.99999637,1.3,0.5,0
1.31,999999.99999637,1.31,0.5,0
1.32,999999.99999637,1.32,0.5,0
1.33,999999.99999637,1.33,0.5,0
1.34,999999.99999637,1.34,0.5,0
1.35,999999.99999637,1.35,0.5,0
1.36,999999.99999637,1.36,0.5,0
1.37,999999.99999637,1.37,0.5,0
1.38,999999.99999637,1.38,0.5,0
1.39,999999.99999637,1.39,0.5,0
1.4,999999.99999637,1.4,0.5,0
1.41,999999.99999637,1.41,0.5,0
1.42,999999.99999637,1.42,0.5,0
1.43,999999.99999637,1.43,0.5,0
1.44,999999.99999637,1.44,0.5,0
1.45,999999.99999637,1.45,0.5,0
1.46,999999.99999637,1.46,0.5,0
1.47,999999.99999637,1.47,0.5,0
1.48,999999.99999637,1.48,0.5,0
1.49,999999.99999637,1.49,0.5,0
1.5,999999.99999637,1.5,0.5,0
1.51,999999.99999637,1.51,0.5,0
1.52,999999.99999637,1.52,0.5,0
1.53,999999.99999637,1.53,0.5,0
1.54,999999.99999637,1.54,0.5,0
1.55,999999.99999637,1.55,0.5,0
1.56,999999.99999637,1.56,0.5,0
1.57,999999.99999637,1.57,0.5,0
1.58,999999.99999637,1.58,0.5,0
1.59,999999.99999637,1.59,0.5,0
1.6,999999.99999637,1.6,0.5,0
1.61,999999.99999637,1.61,0.5,0
1.62,999999.99999637,1.62,0.5,0
1.63,999999.99999637,1.63,0.5,0
1.64,999999.99999637,1.64,0.5,0
1.65,999999.99999637,1.65,0.5,0
1.66,999999.99999637,1.66,0.5,0
1.67,999999.99999637,1.67,0.5,0
1.68,999999.99999637,1.68,0.5,0
1.69,999999.99999637,1.69,0.5,0
1.7,999999.99999637,1.7,0.5,0
1.71,999999.99999637,1.71,0.5,0
1.72,999999.99999637,1.72,0.5,0
1.73,999999.99999637,1.73,0.5,0
1.74,999999.99999637,1.74,0.5,0
1.75,999999.99999637,1.75,0.5,0
1.76,999999.99999637,1.76,0.5,0
1.77,999999.99999637,1.77,0.5,0
1.78,999999.99999637,1.78,0.5,0
1.79,999999.99999637,1.79,0.5,0
1.8,999999.99999637,1.8,0.5,0
1.81,999999.99999637,1.81,0.5,0
1.82,999999.99999637,1.82,0.5,0
1.83,999999.99999637,1.83,0.5,0
1.84,999999.99999637,1.84,0.5,0
1.85,999999.99999637,1.85,0.5,0
1.86,999999.99999637,1.86,0.5,0
1.87,999999.99999637,1.87,0.5,0
1.88,999999.99999637,1.88,0.5,0
1.89,999999.99999637,1.89,0.5,0
1.9,999999.99999637,1.9,0.5,0
1.91,999999.99999637,1.91,0.5,0
1.92,999999.99999637,1.92,0.5,0
1.93,999999.99999637,1.93,0.5,0
1.94,999999.99999637,1.94,0.5,0
1.95,999999.99999637,1.95,0.5,0
1.96,999999.99999637,1.96,0.5,0
1.97,999999.99999637,1.97,0.5,0
1.98,999999.99999637,1.98,0.5,0
1.99,999999.99999637,1.99,0.5,0
2,999999.99999637,2,0.5,0
2.01,999999.99999637,2.01,0.5,0
2.02,999999.99999637,2.02,0.5,0
2.03,999999.99999637,2.03,0.5,0
2.04,999999.99999637,2.04,0.5,0
2.05,999999.99999637,2.05,0.5,0
2.06,999999.99999637,2.06,0.5,0
2.07,999999.99999637,2.07,0.5,0
2.08,999999.99999637,2.08,0.5,0
2.09,999999.99999637,2.09,0.5,0
2.1,999999.99999637,2.1,0.5,0
2.11,999999.99999637,2.11,0.5,0
2.12,999999.99999637,2.12,0.5,0
2.13,999999.99999637,2.13,0.5,0
2.14,999999.99999637,2.14,0.5,0
2.15,999999.99999637,2.15,0.5,0
2.16,999999.99999637,2.16,0.5,0
2.17,999999.99999637,2.17,0.5,0
2.18,999999.99999637,2.18,0.5,0
2.19,999999.99999637,2.19,0.5,0
2.2,999999.99999637,2.2,0.5,0
2.21,999999.99999637,2.21,0.5,0
2.22,999999.99999637,2.22,0.5,0
2.23,999999.99999637,2.23,0.5,0
2.24,999999.99999637,2.24,0.5,0
2.25,999999.99999637,2.25,0.5,0
2.26,999999.99999637,2.26,0.5,0
2.27,999999.99999637,2.27,0.5,0
2.28,999999.99999637,2.28,0.5,0
2.29,999999.99999637,2.29,0.5,0
2.3,999999.99999637,2.3,0.5,0
2.31,999999.99999637,2.31,0.5,0
2.32,999999.99999637,2.32,0.5,0
2.33,999999.99999637,2.33,0.5,0
2.34,999999.99999637,2.34,0.5,0
2.35,999999.99999637,2.35,0.5,0
