id,pressure,x,y,z
3.39,-1.4809079815681e-12,3.39,0.5,0
3.4,-1.4809079815681e-12,3.4,0.5,0
3.41,-1.328447004447e-12,3.41,0.5,0
3.42,-1.328447004447e-12,3.42,0.5,0
3.43,-1.328447004447e-12,3.43,0.5,0
3.44,-1.328447004447e-12,3.44,0.5,0
3.45,-1.1578459502783e-12,3.45,0.5,0
3.46,-1.1578459502783e-12,3.46,0.5,0
3.47,-1.1578459502783e-12,3.47,0.5,0
3.48,-1.1578459502783e-12,3.48,0.5,0
3.49,-1.0522175883286e-12,3.49,0.5,0
3.5,-1.0522175883286e-12,3.5,0.5,0
3.51,-1.0522175883286e-12,3.51,0.5,0
3.52,-1.0522175883286e-12,3.52,0.5,0
3.53,-9.5154739238639e-13,3.53,0.5,0
3.54,-9.5154739238639e-13,3.54,0.5,0
3.55,-9.5154739238639e-13,3.55,0.5,0
3.56,-9.5154739238639e-13,3.56,0.5,0
3.57,-7.501009278269e-13,3.57,0.5,0
3.58,-7.501009278269e-13,3.58,0.5,0
3.59,-7.501009278269e-13,3.59,0.5,0
3.6,-7.501009278269e-13,3.6,0.5,0
3.61,-6.4745014954543e-13,3.61,0.5,0
3.62,-6.4745014954543e-13,3.62,0.5,0
3.63,-6.4745014954543e-13,3.63,0.5,0
3.64,-6.4745014954543e-13,3.64,0.5,0
3.65,-5.0882204489309e-13,3.65,0.5,0
3.66,-5.0882204489309e-13,3.66,0.5,0
3.67,-5.0882204489309e-13,3.67,0.5,0
3.68,-5.0882204489309e-13,3.68,0.5,0
3.69,-3.8837483699127e-13,3.69,0.5,0
3.7,-3.8837483699127e-13,3.7,0.5,0
3.71,-3.8837483699127e-13,3.71,0.5,0
3.72,-3.8837483699127e-13,3.72,0.5,0
3.73,-4.5929647235092e-13,3.73,0.5,0
3.74,-4.5929647235092e-13,3.74,0.5,0
3.75,-4.5929647235092e-13,3.75,0.5,0
3.76,-4.5929647235092e-13,3.76,0.5,0
3.77,-2.9483429266906e-13,3.77,0.5,0
3.78,-2.9483429266906e-13,3.78,0.5,0
3.79,-2.9483429266906e-13,3.79,0.5,0
3.8,-2.9483429266906e-13,3.8,0.5,0
3.81,-2.0146897912252e-13,3.81,0.5,0
3.82,-2.0146897912252e-13,3.82,0.5,0
3.83,-2.0146897912252e-13,3.83,0.5,0
3.84,-2.0146897912252e-13,3.84,0.5,0
3.85,-1.4400449971772e-13,3.85,0.5,0
3.86,-1.4400449971772e-13,3.86,0.5,0
3.87,-1.4400449971772e-13,3.87,0.5,0
3.88,-1.4400449971772e-13,3.88,0.5,0
3.89,9.2097972288096e-15,3.89,0.5,0
3.9,9.2097972288096e-15,3.9,0.5,0
3.91,9.2097972288096e-15,3.91,0.5,0
3.92,9.2097972288096e-15,3.92,0.5,0
3.93,8.1631509854306e-15,3.93,0.5,0
3.94,8.1631509854306e-15,3.94,0.5,0
3.95,8.1631509854306e-15,3.95,0.5,0
3.96,8.1631509854306e-15,3.96,0.5,0
3.97,-7.602177158008e-13,3.97,0.5,0
3.98,-7.602177158008e-13,3.98,0.5,0
3.99,-7.602177158008e-13,3.99,0.5,0
4,-7.602177158008e-13,4,0.5,0
