id,pressure,x,y,z
2.99,-4000.09000135,2.99,0.5,0
3,-4000.09000135,3,0.5,0
3.01,-8.8934280156803e-13,3.01,0.5,0
3.02,-7.2682110700233e-13,3.02,0.5,0
3.03,-4.9374614834041e-13,3.03,0.5,0
3.04,-3.7209013735466e-13,3.04,0.5,0
3.05,-5.1442413943168e-13,3.05,0.5,0
3.06,-5.7705518533005e-13,3.06,0.5,0
3.07,-6.7592986020969e-13,3.07,0.5,0
3.08,-7.5775661851942e-13,3.08,0.5,0
3.09,-7.0011056594176e-13,3.09,0.5,0
3.1,-6.1921561673869e-13,3.1,0.5,0
3.11,-6.2595520471655e-13,3.11,0.5,0
3.12,-4.8164161791301e-13,3.12,0.5,0
3.13,-4.539315103113e-13,3.13,0.5,0
3.14,-4.2083514993019e-13,3.14,0.5,0
3.15,-4.1879624902162e-13,3.15,0.5,0
3.16,-3.7659493207377e-13,3.16,0.5,0
3.17,-3.3036062594421e-13,3.17,0.5,0
3.18,-3.3398201622057e-13,3.18,0.5,0
3.19,-3.2714488862689e-13,3.19,0.5,0
3.2,-3.7716433707847e-13,3.2,0.5,0
3.21,-5.2345180880141e-13,3.21,0.5,0
3.22,-5.3157651213774e-13,3.22,0.5,0
3.23,-4.6372150243487e-13,3.23,0.5,0
3.24,-3.0299216852591e-13,3.24,0.5,0
3.25,-3.5285198458577e-13,3.25,0.5,0
3.26,-4.8634632760464e-13,3.26,0.5,0
3.27,-7.0775521381845e-13,3.27,0.5,0
3.28,-7.7489967498471e-13,3.28,0.5,0
3.29,-4.9730719203569e-13,3.29,0.5,0
3.3,-4.8830790112844e-13,3.3,0.5,0
3.31,-6.8969261444494e-13,3.31,0.5,0
3.32,-8.1427906738215e-13,3.32,0.5,0
3.33,-8.6841018962823e-13,3.33,0.5,0
3.34,-6.7381303733563e-13,3.34,0.5,0
3.35,-5.645516472347e-13,3.35,0.5,0
3.36,-6.447423284966e-13,3.36,0.5,0
3.37,-6.0226731526348e-13,3.37,0.5,0
3.38,-5.1235033170476e-13,3.38,0.5,0
3.39,-3.7179593811081e-13,3.39,0.5,0
3.4,-4.6796730485278e-13,3.4,0.5,0
3.41,-5.0396768410837e-13,3.41,0.5,0
3.42,-5.643373175349e-13,3.42,0.5,0
3.43,-7.077268291513e-13,3.43,0.5,0
3.44,-6.5482131981129e-13,3.44,0.5,0
3.45,-3.7254080773092e-13,3.45,0.5,0
3.46,-3.8699197102278e-13,3.46,0.5,0
3.47,-7.1237414076368e-13,3.47,0.5,0
3.48,-8.003960168238e-13,3.48,0.5,0
3.49,-7.0487477789054e-13,3.49,0.5,0
3.5,-5.4937238296864e-13,3.5,0.5,0
3.51,-4.2262861125745e-13,3.51,0.5,0
3.52,-4.5446677316904e-13,3.52,0.5,0
3.53,-4.5900618421392e-13,3.53,0.5,0
3.54,-4.3923035873596e-13,3.54,0.5,0
3.55,-5.7747160367668e-13,3.55,0.5,0
3.56,-7.1681855396739e-13,3.56,0.5,0
3.57,-6.8938810375824e-13,3.57,0.5,0
3.58,-6.6694176155119e-13,3.58,0.5,0
3.59,-5.081678349767e-13,3.59,0.5,0
3.6,-5.7516380946136e-13,3.6,0.5,0
3.61,-7.6809937727569e-13,3.61,0.5,0
3.62,-7.928444188499e-13,3.62,0.5,0
3.63,-7.2097743328068e-13,3.63,0.5,0
3.64,-6.4953499241836e-13,3.64,0.5,0
3.65,-6.9706604601782e-13,3.65,0.5,0
3.66,-6.5770693517828e-13,3.66,0.5,0
3.67,-5.7404147388979e-13,3.67,0.5,0
3.68,-5.5683634985196e-13,3.68,0.5,0
3.69,-5.0088440774629e-13,3.69,0.5,0
3.7,-6.0543443234823e-13,3.7,0.5,0
3.71,-7.087558172811e-13,3.71,0.5,0
3.72,-6.7510852232013e-13,3.72,0.5,0
3.73,-8.1350539657225e-13,3.73,0.5,0
3.74,-8.1739771109245e-13,3.74,0.5,0
3.75,-6.5556338293107e-13,3.75,0.5,0
3.76,-5.4350035044598e-13,3.76,0.5,0
3.77,-3.9322943487595e-13,3.77,0.5,0
3.78,-2.3219346908107e-13,3.78,0.5,0
3.79,-5.3415995580345e-14,3.79,0.5,0
3.8,-1.0279488097302e-13,3.8,0.5,0
3.81,-2.5700326591082e-13,3.81,0.5,0
3.82,-3.0655457891371e-13,3.82,0.5,0
3.83,-4.2030195574673e-13,3.83,0.5,0
3.84,-6.9713159899476e-13,3.84,0.5,0
3.85,-7.1754015921105e-13,3.85,0.5,0
3.86,-6.6616537383728e-13,3.86,0.5,0
3.87,-6.0786444960742e-13,3.87,0.5,0
3.88,-5.318694962331e-13,3.88,0.5,0
3.89,-4.5264979155943e-13,3.89,0.5,0
3.9,-4.9742332852808e-13,3.9,0.5,0
3.91,-4.479909428468e-13,3.91,0.5,0
3.92,-6.6795039923451e-13,3.92,0.5,0
3.93,-7.1394659404403e-13,3.93,0.5,0
3.94,-4.3788944066643e-13,3.94,0.5,0
3.95,-4.8060261028885e-13,3.95,0.5,0
3.96,-5.2821357274897e-13,3.96,0.5,0
3.97,-4.4071197940351e-13,3.97,0.5,0
3.98,-3.1757048161152e-13,3.98,0.5,0
3.99,-2.3490510061524e-13,3.99,0.5,0
4,-3.0673434825148e-13,4,0.5,0
