x, pressure
0.4089775561097257,14499.999999999996
0.41895261845386533,14499.999999999996
0.428927680798005,14499.999999999996
0.4389027431421446,14499.999999999996
0.4488778054862843,14499.999999999996
0.45885286783042395,14499.999999999998
0.4688279301745636,14499.999999999998
0.47880299251870323,14499.999999999998
0.48877805486284287,14499.999999999998
0.49875311720698257,14499.999999999998
0.5087281795511222,14499.999999999998
0.5187032418952618,14499.999999999998
0.5286783042394015,14499.999999999998
0.5386533665835411,14499.999999999998
0.5486284289276808,14499.999999999998
0.5586034912718204,14499.999999999998
0.5685785536159601,14499.999999999998
0.5785536159600998,14499.999999999998
0.5885286783042394,14499.999999999998
0.5985037406483791,14499.999999999998
0.6084788029925187,14499.999999999996
0.6184538653366584,14499.999999999996
0.628428927680798,14499.999999999996
0.6384039900249376,14499.999999999996
0.6483790523690773,14499.999999999996
0.6583541147132169,14499.999999999996
0.6683291770573566,14499.999999999996
0.6783042394014963,14499.999999999996
0.6882793017456359,14499.999999999996
0.6982543640897756,14499.999999999996
0.7082294264339152,14499.999999999996
0.7182044887780549,14499.999999999996
0.7281795511221946,14499.999999999996
0.7381546134663342,14499.999999999996
0.7481296758104738,14499.999999999996
0.7581047381546134,14499.999999999996
0.7680798004987531,14499.999999999996
0.7780548628428927,14499.999999999996
0.7880299251870324,14499.999999999996
0.7980049875311721,14499.999999999996
0.8079800498753117,14499.999999999996
0.8179551122194514,14499.999999999996
0.827930174563591,14499.999999999996
0.8379052369077307,14499.999999999996
0.8478802992518704,14499.999999999996
0.85785536159601,14499.999999999996
0.8678304239401496,14499.999999999996
0.8778054862842892,14499.999999999996
0.8877805486284289,14499.999999999996
0.8977556109725686,14499.999999999996
0.9077306733167082,14499.999999999996
0.9177057356608479,14499.999999999996
0.9276807980049875,14499.999999999996
0.9376558603491272,14499.999999999996
0.9476309226932669,14499.999999999996
0.9576059850374065,14499.999999999996
0.9675810473815462,14499.999999999996
0.9775561097256857,14499.999999999996
0.9875311720698254,14499.999999999996
0.9975062344139651,14499.999999999996
1.0074812967581048,12749.999999999998
1.0174563591022443,12749.999999999998
1.027431421446384,12749.999999999998
1.0374064837905237,12749.999999999998
1.0473815461346634,12749.999999999998
1.057356608478803,12249.999999999998
1.0673316708229426,12249.999999999998
1.0773067331670823,12249.999999999998
1.087281795511222,12249.999999999998
1.0972568578553616,12249.999999999998
1.1072319201995013,11749.999999999998
1.1172069825436408,11749.999999999998
1.1271820448877805,11749.999999999998
1.1371571072319202,11749.999999999998
1.14713216957606,11749.999999999998
1.1571072319201996,11249.999999999996
1.167082294264339,11249.999999999996
1.1770573566084788,11249.999999999996
1.1870324189526185,11249.999999999996
1.1970074812967582,11249.999999999996
1.2069825436408979,10749.999999999996
1.2169576059850373,10749.999999999996
1.226932668329177,10749.999999999996
1.2369077306733167,10749.999999999996
1.2468827930174564,10749.999999999996
1.256857855361596,10249.999999999996
1.2668329177057356,10249.999999999996
1.2768079800498753,10249.999999999996
1.286783042394015,10249.999999999996
1.2967581047381547,10249.999999999996
1.3067331670822944,9749.999999999995
1.3167082294264338,9749.999999999995
1.3266832917705735,9749.999999999995
1.3366583541147132,9749.999999999995
1.346633416458853,9749.999999999995
1.3566084788029926,9249.999999999996
1.366583541147132,9249.999999999996
1.3765586034912718,9249.999999999996
1.3865336658354115,9249.999999999996
1.3965087281795512,9249.999999999996
1.4064837905236909,8749.999999999998
1.4164588528678304,8749.999999999998
1.42643391521197,8749.999999999998
1.4364089775561097,8749.999999999998
1.4463840399002494,8749.999999999998
1.4563591022443891,8249.999999999996
1.4663341645885286,8249.999999999996
1.4763092269326683,8249.999999999996
1.486284289276808,8249.999999999996
1.4962593516209477,8249.999999999996
0.0,14499.999999999996
0.00997506234413965,14499.999999999996
0.0199501246882793,14499.999999999996
0.029925187032418952,14499.999999999996
0.0399002493765586,14499.999999999996
0.04987531172069826,14499.999999999996
0.059850374064837904,14499.999999999996
0.06982543640897755,14499.999999999996
0.0798004987531172,14499.999999999996
0.08977556109725686,14499.999999999996
0.09975062344139651,14499.999999999996
0.10972568578553615,14499.999999999998
0.11970074812967581,14499.999999999998
0.12967581047381546,14499.999999999998
0.1396508728179551,14499.999999999998
0.14962593516209477,14499.999999999998
0.1596009975062344,14499.999999999998
0.16957605985037408,14499.999999999998
0.17955112219451372,14499.999999999998
0.18952618453865336,14499.999999999998
0.19950124688279303,14499.999999999998
0.20947630922693267,14499.999999999998
0.2194513715710723,14499.999999999998
0.22942643391521197,14499.999999999998
0.23940149625935161,14499.999999999998
0.24937655860349128,14499.999999999998
0.2593516209476309,14499.999999999998
0.26932668329177056,14499.999999999998
0.2793017456359102,14499.999999999998
0.2892768079800499,14499.999999999998
0.29925187032418954,14499.999999999998
0.3092269326683292,14499.999999999996
0.3192019950124688,14499.999999999996
0.32917705735660846,14499.999999999996
0.33915211970074816,14499.999999999996
0.3491271820448878,14499.999999999996
0.35910224438902744,14499.999999999996
0.3690773067331671,14499.999999999996
0.3790523690773067,14499.999999999996
0.38902743142144636,14499.999999999996
0.39900249376558605,14499.999999999996
2.054862842892768,162.40999864997988
2.064837905236908,162.40999864997988
2.0748129675810474,162.40999864997988
2.084788029925187,162.40999864997988
2.0947630922693268,162.40999864997988
2.1047381546134662,-62.590001350019676
2.114713216957606,-62.590001350019676
2.1246882793017456,-62.590001350019676
2.134663341645885,-62.590001350019676
2.144638403990025,-62.590001350019676
2.1546134663341645,-287.5900013500188
2.1645885286783044,-287.5900013500188
2.174563591022444,-287.5900013500188
2.1845386533665834,-287.5900013500188
2.1945137157107233,-287.5900013500188
1.5062344139650872,7750.0
2.0049875311720697,387.4099986499811
1.5162094763092269,7750.0
2.0149625935162097,387.4099986499811
1.5261845386533666,7750.0
2.024937655860349,387.4099986499811
1.5361596009975063,7750.0
2.0349127182044886,387.4099986499811
1.546134663341646,7750.0
2.0448877805486285,387.4099986499811
1.5561097256857854,7249.999999999996
1.5660847880299251,7249.999999999996
1.5760598503740648,7249.999999999996
1.5860349127182045,7249.999999999996
1.5960099750623442,7249.999999999996
1.6059850374064837,6749.999999999997
1.6159600997506234,6749.999999999997
1.625935162094763,6749.999999999997
1.6359102244389028,6749.999999999997
1.6458852867830425,6749.999999999997
1.655860349127182,6249.999999999996
1.6658354114713216,6249.999999999996
1.6758104738154613,6249.999999999996
1.685785536159601,6249.999999999996
1.6957605985037407,6249.999999999996
1.7057356608478802,5749.999999999996
1.71571072319202,5749.999999999996
1.7256857855361596,5749.999999999996
1.7356608478802993,5749.999999999996
1.745635910224439,5749.999999999996
1.7556109725685785,5249.999999999998
1.7655860349127181,5249.999999999998
1.7755610972568578,5249.999999999998
1.7855361596009975,5249.999999999998
1.7955112219451372,5249.999999999998
1.8054862842892767,4749.9999999999945
1.8154613466334164,4749.9999999999945
1.825436408977556,4749.9999999999945
1.8354114713216958,4749.9999999999945
1.8453865336658355,4749.9999999999945
1.855361596009975,4249.999999999997
1.8653366583541147,4249.999999999997
1.8753117206982544,4249.999999999997
1.885286783042394,4249.999999999997
1.8952618453865338,4249.999999999997
1.9052369077306732,3749.999999999998
1.915211970074813,3749.999999999998
1.9251870324189526,3749.999999999998
1.9351620947630923,3749.999999999998
1.945137157107232,3749.999999999998
1.9551122194513715,3249.9999999999973
1.9650872817955112,3249.9999999999973
1.9750623441396509,3249.9999999999973
1.9850374064837906,3249.9999999999973
1.9950124688279303,3249.9999999999973
2.403990024937656,-1412.5900013500184
2.4139650872817957,-1412.5900013500184
2.423940149625935,-1412.5900013500184
2.4339152119700747,-1412.5900013500184
2.4438902743142146,-1412.5900013500184
2.453865336658354,-1637.590001350019
2.463840399002494,-1637.590001350019
2.4738154613466334,-1637.590001350019
2.483790523690773,-1637.590001350019
2.493765586034913,-1637.590001350019
2.5037406483790523,-1862.5900013500204
2.513715710723192,-1862.5900013500204
2.5236907730673317,-1862.5900013500204
2.533665835411471,-1862.5900013500204
2.543640897755611,-1862.5900013500204
2.5536159600997506,-2087.59000135002
2.5635910224438905,-2087.59000135002
2.57356608478803,-2087.59000135002
2.5835411471321694,-2087.59000135002
2.5935162094763093,-2087.59000135002
2.603491271820449,-2312.590001350018
2.6134663341645887,-2312.590001350018
2.623441396508728,-2312.590001350018
2.6334164588528677,-2312.590001350018
2.6433915211970076,-2312.590001350018
2.653366583541147,-2537.5900013500177
2.663341645885287,-2537.5900013500177
2.6733167082294265,-2537.5900013500177
2.683291770573566,-2537.5900013500177
2.693266832917706,-2537.5900013500177
2.7032418952618453,-2762.5900013500186
2.7132169576059852,-2762.5900013500186
2.7231920199501247,-2762.5900013500186
2.733167082294264,-2762.5900013500186
2.743142144638404,-2762.5900013500186
2.2044887780548628,-512.5900013500199
2.2144638403990027,-512.5900013500199
2.224438902743142,-512.5900013500199
2.2344139650872816,-512.5900013500199
2.2443890274314215,-512.5900013500199
2.254364089775561,-737.5900013500216
2.264339152119701,-737.5900013500216
2.2743142144638404,-737.5900013500216
2.28428927680798,-737.5900013500216
2.29426433915212,-737.5900013500216
2.3042394014962593,-962.5900013500204
2.314214463840399,-962.5900013500204
2.3241895261845387,-962.5900013500204
2.334164588528678,-962.5900013500204
2.344139650872818,-962.5900013500204
2.3541147132169575,-1187.5900013500197
2.3640897755610975,-1187.5900013500197
2.374064837905237,-1187.5900013500197
2.3840399002493764,-1187.5900013500197
2.3940149625935163,-1187.5900013500197
2.7531172069825436,-2987.590001350018
2.7630922693266835,-2987.590001350018
2.773067331670823,-2987.590001350018
2.7830423940149625,-2987.590001350018
2.7930174563591024,-2987.590001350018
2.802992518703242,-3212.590001350019
2.8129675810473818,-3212.590001350019
2.8229426433915212,-3212.590001350019
2.8329177057356607,-3212.590001350019
2.8428927680798006,-3212.590001350019
2.85286783042394,-3437.5900013500177
2.86284289276808,-3437.5900013500177
2.8728179551122195,-3437.5900013500177
2.882793017456359,-3437.5900013500177
2.892768079800499,-3437.5900013500177
2.9027431421446384,-3662.5900013500195
2.9127182044887783,-3662.5900013500195
2.9226932668329177,-3662.5900013500195
2.932668329177057,-3662.5900013500195
2.942643391521197,-3662.5900013500195
2.9526184538653366,-3887.59000135002
2.9625935162094765,-3887.59000135002
2.972568578553616,-3887.59000135002
2.9825436408977555,-3887.59000135002
2.9925187032418954,-3887.59000135002
3.002493765586035,1.1442822538383342E-13
3.0124688279301743,1.1442822538383342E-13
3.0224438902743143,1.1442822538383342E-13
3.0324189526184537,1.1442822538383342E-13
3.0423940149625937,1.1442822538383342E-13
3.052369077306733,1.65332487619214E-14
3.0623441396508726,1.65332487619214E-14
3.0723192019950125,1.65332487619214E-14
3.082294264339152,1.65332487619214E-14
3.092269326683292,1.65332487619214E-14
3.1022443890274314,6.963692388374252E-14
3.112219451371571,6.963692388374252E-14
3.1221945137157108,6.963692388374252E-14
3.1321695760598502,6.963692388374252E-14
3.14214463840399,6.963692388374252E-14
3.1521197007481296,-9.634356303427346E-14
3.162094763092269,-9.634356303427346E-14
3.172069825436409,-9.634356303427346E-14
3.1820448877805485,-9.634356303427346E-14
3.1920199501246884,-9.634356303427346E-14
3.201995012468828,-8.119354989465151E-14
3.2119700748129674,-8.119354989465151E-14
3.2219451371571073,-8.119354989465151E-14
3.2319201995012468,-8.119354989465151E-14
3.2418952618453867,-8.119354989465151E-14
3.251870324189526,-1.6016597808791103E-13
3.2618453865336656,-1.6016597808791103E-13
3.2718204488778055,-1.6016597808791103E-13
3.281795511221945,-1.6016597808791103E-13
3.291770573566085,-1.6016597808791103E-13
3.600997506234414,-2.2150530114764808E-14
3.6109725685785534,-2.2150530114764808E-14
3.6209476309226933,-2.2150530114764808E-14
3.630922693266833,-2.2150530114764808E-14
3.6408977556109727,-2.2150530114764808E-14
3.650872817955112,4.292006731063799E-15
3.6608478802992517,4.292006731063799E-15
3.6708229426433916,4.292006731063799E-15
3.680798004987531,4.292006731063799E-15
3.690773067331671,4.292006731063799E-15
3.7007481296758105,-4.151010716213789E-15
3.71072319201995,-4.151010716213789E-15
3.72069825436409,-4.151010716213789E-15
3.7306733167082293,-4.151010716213789E-15
3.7406483790523692,-4.151010716213789E-15
3.7506234413965087,-3.738837746126356E-15
3.760598503740648,-3.738837746126356E-15
3.770573566084788,-3.738837746126356E-15
3.7805486284289276,-3.738837746126356E-15
3.7905236907730675,-3.738837746126356E-15
3.800498753117207,-1.4538963853482593E-14
3.8104738154613464,-1.4538963853482593E-14
3.8204488778054864,-1.4538963853482593E-14
3.830423940149626,-1.4538963853482593E-14
3.8403990024937658,-1.4538963853482593E-14
3.8503740648379052,2.441580585156748E-14
3.8603491271820447,2.441580585156748E-14
3.8703241895261846,2.441580585156748E-14
3.880299251870324,2.441580585156748E-14
3.890274314214464,2.441580585156748E-14
3.9002493765586035,-1.2066629091868892E-14
3.910224438902743,-1.2066629091868892E-14
3.920199501246883,-1.2066629091868892E-14
3.9301745635910224,-1.2066629091868892E-14
3.9401496259351623,-1.2066629091868892E-14
3.9501246882793017,7.015312333717324E-15
3.960099750623441,7.015312333717324E-15
3.970074812967581,7.015312333717324E-15
3.9800498753117206,7.015312333717324E-15
3.9900249376558605,7.015312333717324E-15
4.0,7.015312333717324E-15
3.3017456359102244,-9.484567850787861E-14
3.311720698254364,-9.484567850787861E-14
3.321695760598504,-9.484567850787861E-14
3.3316708229426433,-9.484567850787861E-14
3.341645885286783,-9.484567850787861E-14
3.3516209476309227,-2.4454321933628762E-14
3.361596009975062,-2.4454321933628762E-14
3.371571072319202,-2.4454321933628762E-14
3.3815461346633415,-2.4454321933628762E-14
3.3915211970074814,-2.4454321933628762E-14
3.401496259351621,-8.643011806687871E-14
3.4114713216957604,-8.643011806687871E-14
3.4214463840399003,-8.643011806687871E-14
3.43142144638404,-8.643011806687871E-14
3.4413965087281797,-8.643011806687871E-14
3.451371571072319,-7.899577113938245E-15
3.4613466334164587,-7.899577113938245E-15
3.4713216957605986,-7.899577113938245E-15
3.481296758104738,-7.899577113938245E-15
3.491271820448878,-7.899577113938245E-15
3.5012468827930174,-1.9900398802409187E-14
3.511221945137157,-1.9900398802409187E-14
3.521197007481297,-1.9900398802409187E-14
3.5311720698254363,-1.9900398802409187E-14
3.541147132169576,-1.9900398802409187E-14
3.5511221945137157,3.8246905275156886E-15
3.561097256857855,3.8246905275156886E-15
3.571072319201995,3.8246905275156886E-15
3.5810473815461346,3.8246905275156886E-15
3.5910224438902745,3.8246905275156886E-15
