id,pressure,x,y,z
1.4,9302.3794618705,1.4,0.5,0
1.41,8802.3794618719,1.41,0.5,0
1.42,8802.3794618719,1.42,0.5,0
1.43,8802.3794618719,1.43,0.5,0
1.44,8802.3794618719,1.44,0.5,0
1.45,8802.3794618719,1.45,0.5,0
1.46,8302.3794618733,1.46,0.5,0
1.47,8302.3794618733,1.47,0.5,0
1.48,8302.3794618733,1.48,0.5,0
1.49,8302.3794618733,1.49,0.5,0
1.5,8302.3794618733,1.5,0.5,0
1.51,7802.3794618747,1.51,0.5,0
1.52,7802.3794618747,1.52,0.5,0
1.53,7802.3794618747,1.53,0.5,0
1.54,7802.3794618747,1.54,0.5,0
1.55,7802.3794618747,1.55,0.5,0
1.56,7302.3794618761,1.56,0.5,0
1.57,7302.3794618761,1.57,0.5,0
1.58,7302.3794618761,1.58,0.5,0
1.59,7302.3794618761,1.59,0.5,0
1.6,7302.3794618761,1.6,0.5,0
1.61,6802.3794618775,1.61,0.5,0
1.62,6802.3794618775,1.62,0.5,0
1.63,6802.3794618775,1.63,0.5,0
1.64,6802.3794618775,1.64,0.5,0
1.65,6802.3794618775,1.65,0.5,0
1.66,6302.3794618789,1.66,0.5,0
1.67,6302.3794618789,1.67,0.5,0
1.68,6302.3794618789,1.68,0.5,0
1.69,6302.3794618789,1.69,0.5,0
1.7,6302.3794618789,1.7,0.5,0
1.71,5802.3794618803,1.71,0.5,0
1.72,5802.3794618803,1.72,0.5,0
1.73,5802.3794618803,1.73,0.5,0
1.74,5802.3794618803,1.74,0.5,0
1.75,5802.3794618803,1.75,0.5,0
1.76,5302.3794618817,1.76,0.5,0
1.77,5302.3794618817,1.77,0.5,0
1.78,5302.3794618817,1.78,0.5,0
1.79,5302.3794618817,1.79,0.5,0
1.8,5302.3794618817,1.8,0.5,0
1.81,4802.3794618832,1.81,0.5,0
1.82,4802.3794618832,1.82,0.5,0
1.83,4802.3794618832,1.83,0.5,0
1.84,4802.3794618832,1.84,0.5,0
1.85,4802.3794618832,1.85,0.5,0
1.86,4302.3794618846,1.86,0.5,0
1.87,4302.3794618846,1.87,0.5,0
1.88,4302.3794618846,1.88,0.5,0
1.89,4302.3794618846,1.89,0.5,0
1.9,4302.3794618846,1.9,0.5,0
1.91,3802.379461886,1.91,0.5,0
1.92,3802.379461886,1.92,0.5,0
1.93,3802.379461886,1.93,0.5,0
1.94,3802.379461886,1.94,0.5,0
1.95,3802.379461886,1.95,0.5,0
1.96,3302.3794618874,1.96,0.5,0
1.97,3302.3794618874,1.97,0.5,0
1.98,3302.3794618874,1.98,0.5,0
1.99,3302.3794618874,1.99,0.5,0
2,3302.3794618874,2,0.5,0
2.01,337.34418629079,2.01,0.5,0
2.02,337.34418629079,2.02,0.5,0
2.03,337.34418629079,2.03,0.5,0
2.04,337.34418629079,2.04,0.5,0
2.05,337.34418629079,2.05,0.5,0
2.06,112.33968622393,2.06,0.5,0
2.07,112.33968622393,2.07,0.5,0
2.08,112.33968622393,2.08,0.5,0
2.09,112.33968622393,2.09,0.5,0
2.1,112.33968622393,2.1,0.5,0
2.11,-112.66481384258,2.11,0.5,0
2.12,-112.66481384258,2.12,0.5,0
2.13,-112.66481384258,2.13,0.5,0
2.14,-112.66481384258,2.14,0.5,0
2.15,-112.66481384258,2.15,0.5,0
2.16,-337.6693139095,2.16,0.5,0
2.17,-337.6693139095,2.17,0.5,0
2.18,-337.6693139095,2.18,0.5,0
2.19,-337.6693139095,2.19,0.5,0
2.2,-337.6693139095,2.2,0.5,0
2.21,-562.67381397645,2.21,0.5,0
2.22,-562.67381397645,2.22,0.5,0
2.23,-562.67381397645,2.23,0.5,0
2.24,-562.67381397645,2.24,0.5,0
2.25,-562.67381397645,2.25,0.5,0
2.26,-787.67831404331,2.26,0.5,0
2.27,-787.67831404331,2.27,0.5,0
2.28,-787.67831404331,2.28,0.5,0
2.29,-787.67831404331,2.29,0.5,0
2.3,-787.67831404331,2.3,0.5,0
2.31,-1012.6828141102,2.31,0.5,0
2.32,-1012.6828141102,2.32,0.5,0
2.33,-1012.6828141102,2.33,0.5,0
2.34,-1012.6828141102,2.34,0.5,0
2.35,-1012.6828141102,2.35,0.5,0
2.36,-1237.6873141771,2.36,0.5,0
2.37,-1237.6873141771,2.37,0.5,0
2.38,-1237.6873141771,2.38,0.5,0
2.39,-1237.6873141771,2.39,0.5,0
2.4,-1237.6873141771,2.4,0.5,0
2.41,-1462.6918142439,2.41,0.5,0
2.42,-1462.6918142439,2.42,0.5,0
2.43,-1462.6918142439,2.43,0.5,0
2.44,-1462.6918142439,2.44,0.5,0
2.45,-1462.6918142439,2.45,0.5,0
2.46,-1687.6963143108,2.46,0.5,0
2.47,-1687.6963143108,2.47,0.5,0
2.48,-1687.6963143108,2.48,0.5,0
2.49,-1687.6963143108,2.49,0.5,0
2.5,-1687.6963143108,2.5,0.5,0
2.51,-1912.7008143777,2.51,0.5,0
2.52,-1912.7008143777,2.52,0.5,0
2.53,-1912.7008143777,2.53,0.5,0
2.54,-1912.7008143777,2.54,0.5,0
2.55,-1912.7008143777,2.55,0.5,0
2.56,-2137.7053144446,2.56,0.5,0
2.57,-2137.7053144446,2.57,0.5,0
2.58,-2137.7053144446,2.58,0.5,0
2.59,-2137.7053144446,2.59,0.5,0
2.6,-2137.7053144446,2.6,0.5,0
2.61,-2362.7098145114,2.61,0.5,0
2.62,-2362.7098145114,2.62,0.5,0
2.63,-2362.7098145114,2.63,0.5,0
2.64,-2362.7098145114,2.64,0.5,0
2.65,-2362.7098145114,2.65,0.5,0
2.66,-2587.7143145783,2.66,0.5,0
2.67,-2587.7143145783,2.67,0.5,0
2.68,-2587.7143145783,2.68,0.5,0
2.69,-2587.7143145783,2.69,0.5,0
2.7,-2587.7143145783,2.7,0.5,0
2.71,-2812.7188146452,2.71,0.5,0
2.72,-2812.7188146452,2.72,0.5,0
2.73,-2812.7188146452,2.73,0.5,0
2.74,-2812.7188146452,2.74,0.5,0
2.75,-2812.7188146452,2.75,0.5,0
2.76,-3037.7233147121,2.76,0.5,0
2.77,-3037.7233147121,2.77,0.5,0
2.78,-3037.7233147121,2.78,0.5,0
2.79,-3037.7233147121,2.79,0.5,0
2.8,-3037.7233147121,2.8,0.5,0
2.81,-3262.727814779,2.81,0.5,0
2.82,-3262.727814779,2.82,0.5,0
2.83,-3262.727814779,2.83,0.5,0
2.84,-3262.727814779,2.84,0.5,0
2.85,-3262.727814779,2.85,0.5,0
2.86,-3487.732314846,2.86,0.5,0
2.87,-3487.732314846,2.87,0.5,0
2.88,-3487.732314846,2.88,0.5,0
2.89,-3487.732314846,2.89,0.5,0
2.9,-3487.732314846,2.9,0.5,0
2.91,-3712.7368149131,2.91,0.5,0
2.92,-3712.7368149131,2.92,0.5,0
2.93,-3712.7368149131,2.93,0.5,0
2.94,-3712.7368149131,2.94,0.5,0
2.95,-3712.7368149131,2.95,0.5,0
2.96,-3937.7413149806,2.96,0.5,0
2.97,-3937.7413149806,2.97,0.5,0
2.98,-3937.7413149806,2.98,0.5,0
2.99,-3937.7413149806,2.99,0.5,0
3,-3937.7413149806,3,0.5,0
3.01,-1.3454812112735e-11,3.01,0.5,0
3.02,-1.3454812112735e-11,3.02,0.5,0
3.03,-1.3454812112735e-11,3.03,0.5,0
3.04,-1.3454812112735e-11,3.04,0.5,0
3.05,-1.3454812112735e-11,3.05,0.5,0
3.06,-2.771902216412e-11,3.06,0.5,0
3.07,-2.771902216412e-11,3.07,0.5,0
3.08,-2.771902216412e-11,3.08,0.5,0
3.09,-2.771902216412e-11,3.09,0.5,0
3.1,-2.771902216412e-11,3.1,0.5,0
3.11,-1.8611201437072e-11,3.11,0.5,0
3.12,-1.8611201437072e-11,3.12,0.5,0
3.13,-1.8611201437072e-11,3.13,0.5,0
3.14,-1.8611201437072e-11,3.14,0.5,0
3.15,-1.8611201437072e-11,3.15,0.5,0
3.16,-8.6412281847968e-12,3.16,0.5,0
3.17,-8.6412281847968e-12,3.17,0.5,0
3.18,-8.6412281847968e-12,3.18,0.5,0
3.19,-8.6412281847968e-12,3.19,0.5,0
3.2,-8.6412281847968e-12,3.2,0.5,0
3.21,-9.5790096761594e-12,3.21,0.5,0
3.22,-9.5790096761594e-12,3.22,0.5,0
3.23,-9.5790096761594e-12,3.23,0.5,0
3.24,-9.5790096761594e-12,3.24,0.5,0
3.25,-9.5790096761594e-12,3.25,0.5,0
3.26,-9.6990898687345e-12,3.26,0.5,0
3.27,-9.6990898687345e-12,3.27,0.5,0
3.28,-9.6990898687345e-12,3.28,0.5,0
3.29,-9.6990898687345e-12,3.29,0.5,0
3.3,-9.6990898687345e-12,3.3,0.5,0
3.31,-8.4932735074732e-12,3.31,0.5,0
3.32,-8.4932735074732e-12,3.32,0.5,0
3.33,-8.4932735074732e-12,3.33,0.5,0
3.34,-8.4932735074732e-12,3.34,0.5,0
3.35,-8.4932735074732e-12,3.35,0.5,0
3.36,-7.9424341228721e-12,3.36,0.5,0
3.37,-7.9424341228721e-12,3.37,0.5,0
