x,superficial_u
2.663341645885287,1.0000000000000002
2.6733167082294265,1.0000000000000002
2.683291770573566,1.0000000000000002
2.693266832917706,1.0000000000000002
2.7032418952618453,1.0000000000000002
2.7132169576059852,1.0000000000000002
2.7231920199501247,1.0000000000000002
2.733167082294264,1.0000000000000002
2.743142144638404,1.0000000000000002
2.2044887780548628,0.9999999999999999
2.2144638403990027,0.9999999999999999
2.224438902743142,0.9999999999999999
2.2344139650872816,0.9999999999999999
2.2443890274314215,0.9999999999999999
2.254364089775561,0.9999999999999999
2.264339152119701,0.9999999999999999
2.2743142144638404,0.9999999999999999
2.28428927680798,0.9999999999999999
2.29426433915212,0.9999999999999999
2.3042394014962593,1.0
2.314214463840399,1.0
2.3241895261845387,1.0
2.334164588528678,1.0
2.344139650872818,1.0
2.3541147132169575,0.9999999999999999
2.3640897755610975,0.9999999999999999
2.374064837905237,0.9999999999999999
2.3840399002493764,0.9999999999999999
2.3940149625935163,0.9999999999999999
2.7531172069825436,1.0000000000000002
2.7630922693266835,1.0000000000000002
2.773067331670823,1.0000000000000002
2.7830423940149625,1.0000000000000002
2.7930174563591024,1.0000000000000002
2.802992518703242,1.0000000000000002
2.8129675810473818,1.0000000000000002
2.8229426433915212,1.0000000000000002
2.8329177057356607,1.0000000000000002
2.8428927680798006,1.0000000000000002
2.85286783042394,1.0000000000000002
2.86284289276808,1.0000000000000002
2.8728179551122195,1.0000000000000002
2.882793017456359,1.0000000000000002
2.892768079800499,1.0000000000000002
2.9027431421446384,1.0000000000000002
2.9127182044887783,1.0000000000000002
2.9226932668329177,1.0000000000000002
2.932668329177057,1.0000000000000002
2.942643391521197,1.0000000000000002
2.9526184538653366,1.0000000000000004
2.9625935162094765,1.0000000000000004
2.972568578553616,1.0000000000000004
2.9825436408977555,1.0000000000000004
2.9925187032418954,1.0000000000000004
3.002493765586035,1.0000000000000004
3.0124688279301743,1.0000000000000004
3.0224438902743143,1.0000000000000004
3.0324189526184537,1.0000000000000004
3.0423940149625937,1.0000000000000004
3.052369077306733,1.0000000000000004
3.0623441396508726,1.0000000000000004
3.0723192019950125,1.0000000000000004
3.082294264339152,1.0000000000000004
3.092269326683292,1.0000000000000004
3.1022443890274314,1.0000000000000004
3.112219451371571,1.0000000000000004
3.1221945137157108,1.0000000000000004
3.1321695760598502,1.0000000000000004
3.14214463840399,1.0000000000000004
3.1521197007481296,1.0000000000000004
3.162094763092269,1.0000000000000004
3.172069825436409,1.0000000000000004
3.1820448877805485,1.0000000000000004
3.1920199501246884,1.0000000000000004
3.201995012468828,1.0000000000000004
3.2119700748129674,1.0000000000000004
3.2219451371571073,1.0000000000000004
3.2319201995012468,1.0000000000000004
3.2418952618453867,1.0000000000000004
3.251870324189526,1.0000000000000004
3.2618453865336656,1.0000000000000004
3.2718204488778055,1.0000000000000004
3.281795511221945,1.0000000000000004
3.291770573566085,1.0000000000000004
3.600997506234414,1.0000000000000007
3.6109725685785534,1.0000000000000007
3.6209476309226933,1.0000000000000007
3.630922693266833,1.0000000000000007
3.6408977556109727,1.0000000000000007
3.650872817955112,1.0000000000000007
3.6608478802992517,1.0000000000000007
3.6708229426433916,1.0000000000000007
3.680798004987531,1.0000000000000007
3.690773067331671,1.0000000000000007
3.7007481296758105,1.0000000000000007
3.71072319201995,1.0000000000000007
3.72069825436409,1.0000000000000007
3.7306733167082293,1.0000000000000007
3.7406483790523692,1.0000000000000007
3.7506234413965087,1.0000000000000007
3.760598503740648,1.0000000000000007
3.770573566084788,1.0000000000000007
3.7805486284289276,1.0000000000000007
3.7905236907730675,1.0000000000000007
3.800498753117207,1.0000000000000007
3.8104738154613464,1.0000000000000007
3.8204488778054864,1.0000000000000007
3.830423940149626,1.0000000000000007
3.8403990024937658,1.0000000000000007
3.8503740648379052,1.0000000000000007
3.8603491271820447,1.0000000000000007
3.8703241895261846,1.0000000000000007
3.880299251870324,1.0000000000000007
3.890274314214464,1.0000000000000007
3.9002493765586035,1.0000000000000007
3.910224438902743,1.0000000000000007
3.920199501246883,1.0000000000000007
3.9301745635910224,1.0000000000000007
3.9401496259351623,1.0000000000000007
3.9501246882793017,1.0000000000000007
3.960099750623441,1.0000000000000007
3.970074812967581,1.0000000000000007
