id,pressure,x,y,z
1.33,9750.09000135,1.33,0.5,0
1.34,9750.09000135,1.34,0.5,0
1.35,9750.09000135,1.35,0.5,0
1.36,9250.09000135,1.36,0.5,0
1.37,9250.09000135,1.37,0.5,0
1.38,9250.09000135,1.38,0.5,0
1.39,9250.09000135,1.39,0.5,0
1.4,9250.09000135,1.4,0.5,0
1.41,8750.09000135,1.41,0.5,0
1.42,8750.09000135,1.42,0.5,0
1.43,8750.09000135,1.43,0.5,0
1.44,8750.09000135,1.44,0.5,0
1.45,8750.09000135,1.45,0.5,0
1.46,8250.09000135,1.46,0.5,0
1.47,8250.09000135,1.47,0.5,0
1.48,8250.09000135,1.48,0.5,0
1.49,8250.09000135,1.49,0.5,0
1.5,8250.09000135,1.5,0.5,0
1.51,7750.09000135,1.51,0.5,0
1.52,7750.09000135,1.52,0.5,0
1.53,7750.09000135,1.53,0.5,0
1.54,7750.09000135,1.54,0.5,0
1.55,7750.09000135,1.55,0.5,0
1.56,7250.09000135,1.56,0.5,0
1.57,7250.09000135,1.57,0.5,0
1.58,7250.09000135,1.58,0.5,0
1.59,7250.09000135,1.59,0.5,0
1.6,7250.09000135,1.6,0.5,0
1.61,6750.09000135,1.61,0.5,0
1.62,6750.09000135,1.62,0.5,0
1.63,6750.09000135,1.63,0.5,0
1.64,6750.09000135,1.64,0.5,0
1.65,6750.09000135,1.65,0.5,0
1.66,6250.09000135,1.66,0.5,0
1.67,6250.09000135,1.67,0.5,0
1.68,6250.09000135,1.68,0.5,0
1.69,6250.09000135,1.69,0.5,0
1.7,6250.09000135,1.7,0.5,0
1.71,5750.09000135,1.71,0.5,0
1.72,5750.09000135,1.72,0.5,0
1.73,5750.09000135,1.73,0.5,0
1.74,5750.09000135,1.74,0.5,0
1.75,5750.09000135,1.75,0.5,0
1.76,5250.09000135,1.76,0.5,0
1.77,5250.09000135,1.77,0.5,0
1.78,5250.09000135,1.78,0.5,0
1.79,5250.09000135,1.79,0.5,0
1.8,5250.09000135,1.8,0.5,0
1.81,4750.09000135,1.81,0.5,0
1.82,4750.09000135,1.82,0.5,0
1.83,4750.09000135,1.83,0.5,0
1.84,4750.09000135,1.84,0.5,0
1.85,4750.09000135,1.85,0.5,0
1.86,4250.09000135,1.86,0.5,0
1.87,4250.09000135,1.87,0.5,0
1.88,4250.09000135,1.88,0.5,0
1.89,4250.09000135,1.89,0.5,0
